code,label,domain,layer,reason,excluded_edge_count
group_277,Telecommunications Infrastructure Access,Development,4,hierarchy_group_id,0
group_278,Individual Government Spending,Development,4,hierarchy_group_id,0
group_279,Individual Defense Allocation,Development,4,hierarchy_group_id,0
group_28,Tertiary Literacy Rates,Education,4,hierarchy_group_id,0
group_280,Housing Wealth Distribution,Development,4,hierarchy_group_id,0
group_281,National Wealth Accumulation,Development,4,hierarchy_group_id,0
group_282,Household Asset Growth,Development,4,hierarchy_group_id,0
group_283,Government Economic Contribution,Development,4,hierarchy_group_id,0
group_284,Sectoral Inflation Dynamics,Development,4,hierarchy_group_id,0
group_285,Average Income Measures,Development,4,hierarchy_group_id,0
group_286,Income Segment Classification,Development,4,hierarchy_group_id,0
group_287,Individual Consumption Spending,Development,4,hierarchy_group_id,0
group_288,Wealth Accumulation Levels,Development,4,hierarchy_group_id,0
group_289,Foreign Direct Investment Flows,Development,4,hierarchy_group_id,0
group_29,Educational Attainment Duration,Education,4,hierarchy_group_id,0
group_290,Financial Regulatory Framework,Development,4,hierarchy_group_id,0
group_291,Financial Index Performance,Development,4,hierarchy_group_id,0
group_292,Legislative Capacity & Media Independence,Development,4,hierarchy_group_id,0
group_293,Government Accountability Standards,Development,4,hierarchy_group_id,0
group_294,Democratic Legitimacy & Support,Development,4,hierarchy_group_id,0
group_295,Electoral Competition & Participation,Development,4,hierarchy_group_id,0
group_296,Electoral Fairness & Freedom,Development,4,hierarchy_group_id,0
group_297,Adult Wealth Distribution,Development,4,hierarchy_group_id,0
group_298,Adult Factor Income,Development,4,hierarchy_group_id,0
group_299,Adult Social Wealth,Development,4,hierarchy_group_id,0
group_3,Elderly Population Demographics,Health,4,hierarchy_group_id,0
group_30,Male Educational Attainment,Education,4,hierarchy_group_id,0
group_300,Average Social Wealth,Development,4,hierarchy_group_id,0
group_301,Average Income Factors,Development,4,hierarchy_group_id,0
group_302,Government Wealth Allocation,Development,4,hierarchy_group_id,0
group_303,Government Income Distribution,Development,4,hierarchy_group_id,0
group_304,Average Total Wealth,Development,4,hierarchy_group_id,0
group_305,Average Consumption Levels,Development,4,hierarchy_group_id,0
group_306,Total Market Consumption,Development,4,hierarchy_group_id,0
group_307,Market Network Connectivity,Development,4,hierarchy_group_id,0
group_308,Total Market Coverage,Development,4,hierarchy_group_id,0
group_309,Foreign Investment Dynamics,Economic,4,hierarchy_group_id,0
group_31,Primary Education Completion,Education,4,hierarchy_group_id,0
group_310,Foreign Debt Obligations,Economic,4,hierarchy_group_id,0
group_311,Trade Labor Integration,Economic,4,hierarchy_group_id,0
group_312,Banking Sector Development,Economic,4,hierarchy_group_id,0
group_313,Regional Export Flows,Economic,4,hierarchy_group_id,0
group_314,Merchandise Trade Volume,Economic,4,hierarchy_group_id,0
group_315,Human Capital Valuation,Economic,4,hierarchy_group_id,0
group_316,Human Capital Measurement,Economic,4,hierarchy_group_id,0
group_318,Individual Employment Income,Economic,4,hierarchy_group_id,0
group_319,Income Distribution Dynamics,Economic,4,hierarchy_group_id,0
group_32,Rural Secondary Education,Education,4,hierarchy_group_id,0
group_320,Retirement Benefit Levels,Economic,4,hierarchy_group_id,0
group_321,Individual Income Generation,Economic,4,hierarchy_group_id,0
group_322,Individual Economic Performance,Economic,4,hierarchy_group_id,0
group_323,Average Private Income,Economic,4,hierarchy_group_id,0
group_324,Average Private Income,Economic,4,hierarchy_group_id,0
group_325,Democratic Participation & Suffrage,Economic,4,hierarchy_group_id,0
group_326,Civil Society Participation,Economic,4,hierarchy_group_id,0
group_327,Political Voice & Representation,Economic,4,hierarchy_group_id,0
group_328,Program Implementation Effectiveness,Economic,4,hierarchy_group_id,0
group_329,Training Completion Rates,Economic,4,hierarchy_group_id,0
group_33,Lower Secondary Completion,Education,4,hierarchy_group_id,0
group_330,Workplace Health Safety Training,Economic,4,hierarchy_group_id,0
group_331,Workforce Skills Development,Economic,4,hierarchy_group_id,0
group_332,Nonrenewable Resource Wealth,Environment,4,hierarchy_group_id,0
group_333,Mineral Resource Valuation,Environment,4,hierarchy_group_id,0
group_334,Industrial Capital Development,Environment,4,hierarchy_group_id,0
group_335,Produced Capital Wealth,Environment,4,hierarchy_group_id,0
group_336,Nitrous Oxide Emissions,Environment,4,hierarchy_group_id,0
group_337,Methane Emissions Sources,Environment,4,hierarchy_group_id,0
group_338,Industrial Carbon Emissions,Environment,4,hierarchy_group_id,0
group_339,Forest Ecosystem Services,Environment,4,hierarchy_group_id,0
group_34,Male Population by Age,Education,4,hierarchy_group_id,0
group_340,Forest and Fisheries Recreation,Environment,4,hierarchy_group_id,0
group_341,Agricultural Land Capital,Environment,4,hierarchy_group_id,0
group_343,Natural Resource Depletion,Environment,4,hierarchy_group_id,0
group_344,Economic Growth Drivers,Environment,4,hierarchy_group_id,0
group_345,Consumption Spending & Transfers,Environment,4,hierarchy_group_id,0
group_346,Oil Market Valuation,Environment,4,hierarchy_group_id,0
group_347,Renewable Energy Transition,Environment,4,hierarchy_group_id,0
group_348,Household Energy Supply,Environment,4,hierarchy_group_id,0
group_349,Fuel Consumption & Imports,Environment,4,hierarchy_group_id,0
group_35,Young Adult Population,Education,4,hierarchy_group_id,0
group_350,Economic Readiness & Health,Environment,4,hierarchy_group_id,0
group_351,Poverty Reduction Progress,Environment,4,hierarchy_group_id,0
group_352,Forest Resource Access,Environment,4,hierarchy_group_id,0
group_353,Resource Allocation Capacity,Environment,4,hierarchy_group_id,0
group_354,Executive Water Leadership,Environment,4,hierarchy_group_id,0
group_355,Water System Solutions,Environment,4,hierarchy_group_id,0
group_356,Executive Water Leadership,Environment,4,hierarchy_group_id,0
group_357,Educational Exclusion & Federalism,Environment,4,hierarchy_group_id,0
group_358,Democratic Education Integration,Environment,4,hierarchy_group_id,0
group_359,Educational Quality & Access,Environment,4,hierarchy_group_id,0
group_36,Working Age Population,Education,4,hierarchy_group_id,0
group_360,Educational Service Delivery,Environment,4,hierarchy_group_id,0
group_361,Civil Liberties Protection,Environment,4,hierarchy_group_id,0
group_362,Agricultural Water Infrastructure,Environment,4,hierarchy_group_id,0
group_363,Agricultural Commodity Exports,Environment,4,hierarchy_group_id,0
group_364,Water Use Efficiency,Environment,4,hierarchy_group_id,0
group_365,Female Education Employment Outcomes,Environment,4,hierarchy_group_id,0
group_366,Adult Education Completion,Environment,4,hierarchy_group_id,0
group_367,Educational Employment Outcomes,Environment,4,hierarchy_group_id,0
group_368,Economic Revenue Generation,Environment,4,hierarchy_group_id,0
group_369,Unemployment Rates & Demographics,Environment,4,hierarchy_group_id,0
group_37,Female Age Distribution,Education,4,hierarchy_group_id,0
group_370,Employment Stability & Transitions,Environment,4,hierarchy_group_id,0
group_371,Population Size & Growth,Environment,4,hierarchy_group_id,0
group_372,Life Expectancy Outcomes,Environment,4,hierarchy_group_id,0
group_373,Gender Employment Participation Rates,Environment,4,hierarchy_group_id,0
group_374,Employment Gender Parity,Environment,4,hierarchy_group_id,0
group_375,Industry Service Employment,Environment,4,hierarchy_group_id,0
group_376,Middle Income Demographics,Environment,4,hierarchy_group_id,0
group_377,Market Social Development,Environment,4,hierarchy_group_id,0
group_378,Market Investment Dynamics,Environment,4,hierarchy_group_id,0
group_379,Market Environment Performance,Environment,4,hierarchy_group_id,0
group_380,Market Access Indicators,Environment,4,hierarchy_group_id,0
group_381,Environmental Pollution Monitoring,Environment,4,hierarchy_group_id,0
group_382,Water Quality Assessment,Environment,4,hierarchy_group_id,0
group_383,Air Quality Assessment,Environment,4,hierarchy_group_id,0
group_384,Environmental Quality Assessment,Environment,4,hierarchy_group_id,0
group_385,ICP Environmental Standards,Environment,4,hierarchy_group_id,0
group_386,Environmental Quality Monitoring,Environment,4,hierarchy_group_id,0
group_387,Environmental Quality Assessment,Environment,4,hierarchy_group_id,0
group_39,Classroom Resource Allocation,Education,4,hierarchy_group_id,0
group_4,Population Age Structure,Health,4,hierarchy_group_id,0
group_40,Female Education Spending,Education,4,hierarchy_group_id,0
group_41,Female Secondary Education Spending,Education,4,hierarchy_group_id,0
group_42,Female Education Spending,Education,4,hierarchy_group_id,0
group_43,Lower Secondary Costs,Education,4,hierarchy_group_id,0
group_44,Primary Education Access,Education,4,hierarchy_group_id,0
group_45,Primary Education Exclusion,Education,4,hierarchy_group_id,0
group_46,Education Access Equity,Education,4,hierarchy_group_id,0
group_49,Tertiary Vocational Enrollment,Education,4,hierarchy_group_id,0
group_5,Male Early Childhood Population,Health,4,hierarchy_group_id,0
group_50,Gender Parity Education,Education,4,hierarchy_group_id,0
group_51,Primary Education Participation,Education,4,hierarchy_group_id,0
group_52,Student Retention and Progression,Education,4,hierarchy_group_id,0
group_53,Educational Participation Rates,Education,4,hierarchy_group_id,0
group_55,Male Academic Performance,Education,4,hierarchy_group_id,0
group_56,Primary Achievement Testing,Education,4,hierarchy_group_id,0
group_57,Female Academic Performance,Education,4,hierarchy_group_id,0
group_58,Standardized Achievement Performance,Education,4,hierarchy_group_id,0
group_59,Male Secondary Completion,Education,4,hierarchy_group_id,0
group_6,Birth Outcomes & Survival,Health,4,hierarchy_group_id,0
group_60,School Completion Rates,Education,4,hierarchy_group_id,0
group_61,Higher Income Educational Completion,Education,4,hierarchy_group_id,0
group_62,Location-Based Completion Gaps,Education,4,hierarchy_group_id,0
group_63,Gender Education Completion,Education,4,hierarchy_group_id,0
group_64,Secondary School Completion,Education,4,hierarchy_group_id,0
group_65,Rural Gender Education Completion,Education,4,hierarchy_group_id,0
group_66,Rural Education Attainment,Education,4,hierarchy_group_id,0
group_67,Higher Income Rural Completion,Education,4,hierarchy_group_id,0
group_68,Urban Education Completion,Education,4,hierarchy_group_id,0
group_69,Urban Education Completion,Education,4,hierarchy_group_id,0
group_7,Maternal Death Rates,Health,4,hierarchy_group_id,0
group_70,Middle Income Educational Completion,Education,4,hierarchy_group_id,0
group_71,Urban Education Transitions,Education,4,hierarchy_group_id,0
group_72,Rural Education Completion,Education,4,hierarchy_group_id,0
group_73,Urban Education Equity,Education,4,hierarchy_group_id,0
group_74,Secondary Education Access,Education,4,hierarchy_group_id,0
group_75,Human Capital Displacement,Education,4,hierarchy_group_id,0
group_76,Educational Curriculum Approaches,Education,4,hierarchy_group_id,0
group_77,Educational Rights Protection,Education,4,hierarchy_group_id,0
group_78,Patriotic Education Emphasis,Education,4,hierarchy_group_id,0
group_79,Teacher Autonomy & Ideology,Education,4,hierarchy_group_id,0
group_8,Prenatal and Delivery Care,Health,4,hierarchy_group_id,0
group_80,Executive Education Control,Education,4,hierarchy_group_id,0
group_81,Teacher Rights & Equality,Education,4,hierarchy_group_id,0
group_82,Teacher Union Membership,Education,4,hierarchy_group_id,0
group_83,Teacher Quality Standards,Education,4,hierarchy_group_id,0
group_85,Freshman Survey Response,Education,4,hierarchy_group_id,0
group_86,Secondary Education Teachers,Education,4,hierarchy_group_id,0
group_87,Primary Education Teachers,Education,4,hierarchy_group_id,0
group_88,Female Teacher Outreach,Education,4,hierarchy_group_id,0
group_89,Male Teacher Outreach,Education,4,hierarchy_group_id,0
group_9,HIV Treatment Coverage,Health,4,hierarchy_group_id,0
group_90,Teacher Education Outreach,Education,4,hierarchy_group_id,0
group_91,Secondary Education Outreach,Education,4,hierarchy_group_id,0
group_92,Teacher Education Outreach,Education,4,hierarchy_group_id,0
group_94,Out of School Education,Education,4,hierarchy_group_id,0
group_95,Secondary School Support,Education,4,hierarchy_group_id,0
group_96,Male Secondary Education Outreach,Education,4,hierarchy_group_id,0
group_98,Female Teacher Qualifications,Education,4,hierarchy_group_id,0
group_99,Male Teacher Qualifications,Education,4,hierarchy_group_id,0
gted_rfusd,gted_rfusd,unknown,-1,upper_hierarchy_layer,0
ie,ie,unknown,-1,upper_hierarchy_layer,0
intensive,intensive,unknown,-1,upper_hierarchy_layer,0
mcfccoi999,mcfccoi999,unknown,-1,upper_hierarchy_layer,0
mcfcnpi999,Market-Based Consumer Spending (All Population),Development,5,generic_population_aggregate,2040
mconfci999,mconfci999,unknown,-1,upper_hierarchy_layer,0
mcongoi999,mcongoi999,unknown,-1,upper_hierarchy_layer,0
mdefgoi999,mdefgoi999,unknown,-1,upper_hierarchy_layer,0
mfdinxi999,mfdinxi999,unknown,-1,upper_hierarchy_layer,0
mfinpxi999,mfinpxi999,unknown,-1,upper_hierarchy_layer,0
mflciri999,mflciri999,unknown,-1,upper_hierarchy_layer,0
mgsrgoi999,mgsrgoi999,unknown,-1,upper_hierarchy_layer,0
mnwgxai999,Average Market-Based Wealth (All Population),Development,5,generic_population_aggregate,560
mptfoni999,mptfoni999,unknown,-1,upper_hierarchy_layer,0
msavgoi999,msavgoi999,unknown,-1,upper_hierarchy_layer,0
msecnpi999,msecnpi999,unknown,-1,upper_hierarchy_layer,0
mtsopxi999,mtsopxi999,unknown,-1,upper_hierarchy_layer,0
npopulf014,Female Population (Bottom 1.4%),Health,5,population_bucket_proxy_code,1320
npopulf101,Population Count (Females 10-14),Health,5,population_bucket_proxy_code,840
npopulf156,Population Count,Health,5,population_bucket_proxy_code,820
npopulf202,Population Count (Females Age 20-24),Health,5,population_bucket_proxy_code,420
npopulf251,Population Count (Females Age 25-54),Health,5,population_bucket_proxy_code,280
npopulf301,Population Count,Health,5,population_bucket_proxy_code,520
npopulf351,Female Population (64.9% Income Level),Health,5,population_bucket_proxy_code,560
npopulf401,Female Population Count,Health,5,population_bucket_proxy_code,1219
npopulf501,Female Population (Middle 49.9%),Health,5,population_bucket_proxy_code,560
npopulf601,Total Population,Health,5,population_bucket_proxy_code,788
npopulf602,Population Count (Females Age 60+),Health,5,population_bucket_proxy_code,640
npopulf651,Population Count (Females Age 65+),Health,5,population_bucket_proxy_code,840
npopulf702,Population Count (Females 70+),Health,5,population_bucket_proxy_code,540
npopulf851,Population Count,Health,5,population_bucket_proxy_code,560
npopulf992,Female Population (Top 0.8%),Health,5,population_bucket_proxy_code,980
npopulf993,Total Population Count,Health,5,population_bucket_proxy_code,676
npopulf994,Population Count,Health,5,population_bucket_proxy_code,1940
npopulf995,Population Count,Health,5,population_bucket_proxy_code,488
npopulf996,Female Population (Top 0.4%),Health,5,population_bucket_proxy_code,692
npopuli151,Population Count,Health,5,population_bucket_proxy_code,280
npopuli202,Population Count (All People Age 20-24),Health,5,population_bucket_proxy_code,692
npopuli251,Population Count,Health,5,population_bucket_proxy_code,1304
npopuli351,Population Count,Health,5,population_bucket_proxy_code,560
npopuli501,Population Count (Age Group 50+),Health,5,population_bucket_proxy_code,904
npopuli502,Total Population Count,Health,5,population_bucket_proxy_code,736
npopuli602,Population Count,Health,5,population_bucket_proxy_code,528
npopuli702,Population Count (Age Group 70+),Health,5,population_bucket_proxy_code,560
npopuli751,Population Count (All People Age 75+),Health,5,population_bucket_proxy_code,400
npopuli851,Total Population Count,Health,5,population_bucket_proxy_code,700
npopuli991,Total Population Count,Health,5,population_bucket_proxy_code,380
npopuli992,Number of Households,Health,4,population_bucket_proxy_code,396
npopuli993,Total Population Count,Health,5,population_bucket_proxy_code,400
npopuli994,Population Count (Ages 20+),Health,5,population_bucket_proxy_code,800
npopuli996,Total Population Count,Health,5,population_bucket_proxy_code,664
npopuli997,Population Count,Health,5,population_bucket_proxy_code,780
npopuli999,Population Count per Person,Health,4,population_bucket_proxy_code,820
npopulm001,Population Count,Health,5,population_bucket_proxy_code,560
npopulm156,Population Count (Males Age 15-64),Health,5,population_bucket_proxy_code,388
npopulm202,Male Population (79.8% Income Level),Health,5,population_bucket_proxy_code,1172
npopulm251,Population Count,Health,5,population_bucket_proxy_code,392
npopulm302,Population Count,Health,5,population_bucket_proxy_code,260
npopulm351,Male Population Count,Health,5,population_bucket_proxy_code,108
npopulm402,Population Count (Males 40-44),Health,5,population_bucket_proxy_code,660
npopulm451,Population Count (Males 45-49),Health,5,population_bucket_proxy_code,400
npopulm502,Population Count,Health,5,population_bucket_proxy_code,660
npopulm602,Total Population Count,Health,5,population_bucket_proxy_code,512
npopulm651,Population Count,Health,5,population_bucket_proxy_code,280
npopulm701,Total Population Count,Health,5,population_bucket_proxy_code,484
npopulm702,Male Population (29.8% Income Level),Health,5,population_bucket_proxy_code,800
npopulm801,Population Count,Health,5,population_bucket_proxy_code,356
npopulm901,Population Count,Health,5,population_bucket_proxy_code,260
npopulm991,"Population Count (Males, All Ages)",Health,5,population_bucket_proxy_code,1079
npopulm994,Total Population Count,Health,5,population_bucket_proxy_code,1640
npopulm996,Male Population (Top 0.4%),Health,5,population_bucket_proxy_code,392
npopulm997,Population Count,Health,5,population_bucket_proxy_code,680
opri_tiuset,opri_tiuset,unknown,-1,upper_hierarchy_layer,0
pb,pb,unknown,-1,upper_hierarchy_layer,0
pl_i,pl_i,unknown,-1,upper_hierarchy_layer,0
pl_k,pl_k,unknown,-1,upper_hierarchy_layer,0
prim_exp,prim_exp,unknown,-1,upper_hierarchy_layer,0
pwt_rt,pwt_rt,unknown,-1,upper_hierarchy_layer,0
qar_san,qar_san,unknown,-1,upper_hierarchy_layer,0
rev,rev,unknown,-1,upper_hierarchy_layer,0
rgc,rgc,unknown,-1,upper_hierarchy_layer,0
root,Quality of Life,nan,0,non_indicator_hierarchy_node,0
total_theil,total_theil,unknown,-1,upper_hierarchy_layer,0
v2caacadfree,v2caacadfree,unknown,-1,upper_hierarchy_layer,0
v2caassemb_mean,v2caassemb_mean,unknown,-1,upper_hierarchy_layer,0
v2caassemb_ord,v2caassemb_ord,unknown,-1,upper_hierarchy_layer,0
v2caassemb_osp,v2caassemb_osp,unknown,-1,upper_hierarchy_layer,0
v2caautmob_mean,v2caautmob_mean,unknown,-1,upper_hierarchy_layer,0
v2caautmob_osp,v2caautmob_osp,unknown,-1,upper_hierarchy_layer,0
v2cacamps,v2cacamps,unknown,-1,upper_hierarchy_layer,0
v2caconmob_nr,v2caconmob_nr,unknown,-1,upper_hierarchy_layer,0
v2cademmob_mean,v2cademmob_mean,unknown,-1,upper_hierarchy_layer,0
v2cademmob_nr,Democratic Civil Society Mobilization Data Quality,Governance,5,data_quality_suffix_nr,260
v2cademmob_ord,v2cademmob_ord,unknown,-1,upper_hierarchy_layer,0
v2cademmob_osp,v2cademmob_osp,unknown,-1,upper_hierarchy_layer,0
v2cafexch_mean,v2cafexch_mean,unknown,-1,upper_hierarchy_layer,0
v2cafres_mean,v2cafres_mean,unknown,-1,upper_hierarchy_layer,0
v2cagenmob,v2cagenmob,unknown,-1,upper_hierarchy_layer,0
v2cagenmob_mean,v2cagenmob_mean,unknown,-1,upper_hierarchy_layer,0
v2cagenmob_nr,Civil Society Gender Mobilization (Data Availability),Governance,5,data_quality_suffix_nr,280
v2cainsaut_mean,v2cainsaut_mean,unknown,-1,upper_hierarchy_layer,0
v2canonpol,v2canonpol,unknown,-1,upper_hierarchy_layer,0
v2caprotac,v2caprotac,unknown,-1,upper_hierarchy_layer,0
v2casoe_nr,Civil Society State of Emergency Data Coverage,Governance,5,data_quality_suffix_nr,1520
v2castate_ord,v2castate_ord,unknown,-1,upper_hierarchy_layer,0
v2casurv_mean,v2casurv_mean,unknown,-1,upper_hierarchy_layer,0
v2cauni,v2cauni,unknown,-1,upper_hierarchy_layer,0
v2clacfree,v2clacfree,unknown,-1,upper_hierarchy_layer,0
v2clacfree_mean,v2clacfree_mean,unknown,-1,upper_hierarchy_layer,0
v2clacfree_nr,Academic Freedom Data Quality,Governance,5,data_quality_suffix_nr,128
v2clacjstw,v2clacjstw,unknown,-1,upper_hierarchy_layer,0
v2clacjstw_mean,v2clacjstw_mean,unknown,-1,upper_hierarchy_layer,0
v2clacjstw_osp,v2clacjstw_osp,unknown,-1,upper_hierarchy_layer,0
v2cldiscm,v2cldiscm,unknown,-1,upper_hierarchy_layer,0
v2cldiscm_mean,v2cldiscm_mean,unknown,-1,upper_hierarchy_layer,0
v2cldiscm_osp,v2cldiscm_osp,unknown,-1,upper_hierarchy_layer,0
v2cldiscw_mean,v2cldiscw_mean,unknown,-1,upper_hierarchy_layer,0
v2cldiscw_osp,v2cldiscw_osp,unknown,-1,upper_hierarchy_layer,0
v2cldmovem_nr,Freedom of Movement Data Quality,Governance,5,data_quality_suffix_nr,268
v2cldmovew_mean,v2cldmovew_mean,unknown,-1,upper_hierarchy_layer,0
v2cldmovew_osp,v2cldmovew_osp,unknown,-1,upper_hierarchy_layer,0
v2clfmove,v2clfmove,unknown,-1,upper_hierarchy_layer,0
v2clfmove_mean,v2clfmove_mean,unknown,-1,upper_hierarchy_layer,0
v2clfmove_ord,v2clfmove_ord,unknown,-1,upper_hierarchy_layer,0
v2clfmove_osp,v2clfmove_osp,unknown,-1,upper_hierarchy_layer,0
v2clgencl_nr,Civil Liberties Gender Equality (Data Availability),Governance,5,data_quality_suffix_nr,140
v2clgeocl_mean,v2clgeocl_mean,unknown,-1,upper_hierarchy_layer,0
v2clkill,v2clkill,unknown,-1,upper_hierarchy_layer,0
v2clpolcl,v2clpolcl,unknown,-1,upper_hierarchy_layer,0
v2clpolcl_nr,Political Civil Liberties Data Coverage,Governance,5,data_quality_suffix_nr,700
v2clprptym_mean,v2clprptym_mean,unknown,-1,upper_hierarchy_layer,0
v2clprptyw,v2clprptyw,unknown,-1,upper_hierarchy_layer,0
v2clrelig_osp,v2clrelig_osp,unknown,-1,upper_hierarchy_layer,0
v2clrgstch_1,v2clrgstch_1,unknown,-1,upper_hierarchy_layer,0
v2clrgstch_17,v2clrgstch_17,unknown,-1,upper_hierarchy_layer,0
v2clrgstch_5,v2clrgstch_5,unknown,-1,upper_hierarchy_layer,0
v2clrgwkch_15,v2clrgwkch_15,unknown,-1,upper_hierarchy_layer,0
v2clrgwkch_17,v2clrgwkch_17,unknown,-1,upper_hierarchy_layer,0
v2clrgwkch_21,v2clrgwkch_21,unknown,-1,upper_hierarchy_layer,0
v2clrgwkch_7,v2clrgwkch_7,unknown,-1,upper_hierarchy_layer,0
v2clslavef,v2clslavef,unknown,-1,upper_hierarchy_layer,0
v2clslavef_mean,v2clslavef_mean,unknown,-1,upper_hierarchy_layer,0
v2clslavef_ord,v2clslavef_ord,unknown,-1,upper_hierarchy_layer,0
v2clsnlpct,v2clsnlpct,unknown,-1,upper_hierarchy_layer,0
v2clsocgrp_nr,Social Group Civil Liberties Data Coverage,Governance,5,data_quality_suffix_nr,659
v2clstown,v2clstown,unknown,-1,upper_hierarchy_layer,0
v2clstown_nr,Property Rights Data Availability,Governance,5,data_quality_suffix_nr,555
v2cltort,v2cltort,unknown,-1,upper_hierarchy_layer,0
v2cltort_mean,v2cltort_mean,unknown,-1,upper_hierarchy_layer,0
v2cltort_osp,v2cltort_osp,unknown,-1,upper_hierarchy_layer,0
v2cltrnslw,v2cltrnslw,unknown,-1,upper_hierarchy_layer,0
v2csanmvch_10,v2csanmvch_10,unknown,-1,upper_hierarchy_layer,0
v2csanmvch_6,v2csanmvch_6,unknown,-1,upper_hierarchy_layer,0
v2csgender,v2csgender,unknown,-1,upper_hierarchy_layer,0
v2csprtcpt,v2csprtcpt,unknown,-1,upper_hierarchy_layer,0
v2csprtcpt_osp,v2csprtcpt_osp,unknown,-1,upper_hierarchy_layer,0
v2csreprss,v2csreprss,unknown,-1,upper_hierarchy_layer,0
v2csrlgrep_osp,v2csrlgrep_osp,unknown,-1,upper_hierarchy_layer,0
v2csstruc_1,v2csstruc_1,unknown,-1,upper_hierarchy_layer,0
v2csstruc_2,v2csstruc_2,unknown,-1,upper_hierarchy_layer,0
v2ddadmor,v2ddadmor,unknown,-1,upper_hierarchy_layer,0
v2ddappor,v2ddappor,unknown,-1,upper_hierarchy_layer,0
v2ddlexpl,v2ddlexpl,unknown,-1,upper_hierarchy_layer,0
v2ddpartor,v2ddpartor,unknown,-1,upper_hierarchy_layer,0
v2ddpartpl,v2ddpartpl,unknown,-1,upper_hierarchy_layer,0
v2ddspmor,v2ddspmor,unknown,-1,upper_hierarchy_layer,0
v2ddspmpl,v2ddspmpl,unknown,-1,upper_hierarchy_layer,0
v2ddthreci,v2ddthreci,unknown,-1,upper_hierarchy_layer,0
v2ddyrall,v2ddyrall,unknown,-1,upper_hierarchy_layer,0
v2ddyrci,v2ddyrci,unknown,-1,upper_hierarchy_layer,0
v2ddyror,v2ddyror,unknown,-1,upper_hierarchy_layer,0
v2ddyrpl,v2ddyrpl,unknown,-1,upper_hierarchy_layer,0
v2ddyrrf,v2ddyrrf,unknown,-1,upper_hierarchy_layer,0
v2dlcommon_nr,Political Discussion Data Coverage,Governance,5,data_quality_suffix_nr,136
v2dlcountr,v2dlcountr,unknown,-1,upper_hierarchy_layer,0
v2dlencmps,v2dlencmps,unknown,-1,upper_hierarchy_layer,0
v2dlencmps_nr,Political Discussion Data: Compromise Information Availability,Governance,5,data_quality_suffix_nr,275
v2dlreason_nr,Reasoned Political Debate Data Availability,Governance,5,data_quality_suffix_nr,691
v2dlunivl_nr,Political Deliberation Data Availability,Governance,5,data_quality_suffix_nr,690
v2edcentcurrlm_nr,Centralized Curriculum Control Data Availability,Education,5,data_quality_suffix_nr,280
v2edideol,v2edideol,unknown,-1,upper_hierarchy_layer,0
v2edideol_osp,v2edideol_osp,unknown,-1,upper_hierarchy_layer,0
v2edteunion_nr,Education Data: Teacher Union Information Availability,Education,5,data_quality_suffix_nr,2800
v2edteunionindp_mean,v2edteunionindp_mean,unknown,-1,upper_hierarchy_layer,0
v2edteunionindp_nr,Teacher Union Independence Data Quality,Education,5,data_quality_suffix_nr,672
v2elcomvot,v2elcomvot,unknown,-1,upper_hierarchy_layer,0
v2eldonate_nr,Elections: Campaign Donations (Data Quality),Governance,5,data_quality_suffix_nr,515
v2elembaut_mean,v2elembaut_mean,unknown,-1,upper_hierarchy_layer,0
v2elembaut_nr,Election Management Body Independence Data Coverage,Governance,5,data_quality_suffix_nr,935
v2elembcap_nr,Election Management Data Availability,Governance,5,data_quality_suffix_nr,794
v2elembcap_ord,v2elembcap_ord,unknown,-1,upper_hierarchy_layer,0
v2elffelr,v2elffelr,unknown,-1,upper_hierarchy_layer,0
v2elffelr_mean,v2elffelr_mean,unknown,-1,upper_hierarchy_layer,0
v2elffelr_ord,v2elffelr_ord,unknown,-1,upper_hierarchy_layer,0
v2elffelr_osp,v2elffelr_osp,unknown,-1,upper_hierarchy_layer,0
v2elffelrbin,v2elffelrbin,unknown,-1,upper_hierarchy_layer,0
v2elffelrbin_nr,Data Availability: Election Competitiveness,Governance,5,data_quality_suffix_nr,276
v2elffelrbin_ord,v2elffelrbin_ord,unknown,-1,upper_hierarchy_layer,0
v2elfrcamp,v2elfrcamp,unknown,-1,upper_hierarchy_layer,0
v2elfrfair_osp,v2elfrfair_osp,unknown,-1,upper_hierarchy_layer,0
v2ellocelc,v2ellocelc,unknown,-1,upper_hierarchy_layer,0
v2ellocgov,v2ellocgov,unknown,-1,upper_hierarchy_layer,0
v2ellocpwr_nr,Local Government Power Data Coverage,Governance,5,data_quality_suffix_nr,816
v2elpaidig_ord,v2elpaidig_ord,unknown,-1,upper_hierarchy_layer,0
v2elprescumul,v2elprescumul,unknown,-1,upper_hierarchy_layer,0
v2elpubfin_nr,Public Campaign Finance Data Availability,Governance,5,data_quality_suffix_nr,375
v2elreggov,v2elreggov,unknown,-1,upper_hierarchy_layer,0
v2elrgpwr_nr,Regional Government Power Data Availability,Governance,5,data_quality_suffix_nr,276
v2elrgpwr_ord,v2elrgpwr_ord,unknown,-1,upper_hierarchy_layer,0
v2elrstrct,v2elrstrct,unknown,-1,upper_hierarchy_layer,0
v2elsnlfc_13,v2elsnlfc_13,unknown,-1,upper_hierarchy_layer,0
v2elsnlfc_17,v2elsnlfc_17,unknown,-1,upper_hierarchy_layer,0
v2elsnlfc_nr,Data Availability: Election Information,Governance,5,data_quality_suffix_nr,140
v2elsnlsff_nr,Subnational Election Data Availability,Governance,5,data_quality_suffix_nr,140
